name,format,download_url,downloads,date_text,topic_name,category,post_url,post#
adxsinyalyeni,ex4,https://www.forexfactory.com/attachment/file/1951759?d=1466000203,5967,"Jun 15, 2016 8:17pm",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8981136#post8981136,2
adxsinyalyeni,mq4,https://www.forexfactory.com/attachment/file/1951760?d=1466000209,5398,"Jun 15, 2016 8:17pm",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8981136#post8981136,2
Alex5757000_-_Multi_Moving_Average,ex4,https://www.forexfactory.com/attachment/file/1951761?d=1466000216,5349,"Jun 15, 2016 8:17pm",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8981136#post8981136,2
Alex5757000_-_Multi_Moving_Average,mq4,https://www.forexfactory.com/attachment/file/1951762?d=1466000223,4499,"Jun 15, 2016 8:17pm",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8981136#post8981136,2
Candle_Direction,ex4,https://www.forexfactory.com/attachment/file/1951763?d=1466000230,5216,"Jun 15, 2016 8:17pm",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8981136#post8981136,2
Candle_Direction,mq4,https://www.forexfactory.com/attachment/file/1951764?d=1466000237,5899,"Jun 15, 2016 8:17pm",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8981136#post8981136,2
adx_dash_dsiga,ex4,https://www.forexfactory.com/attachment/file/1952208?d=1466054818,3758,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
Chifbaw_Oscillator,ex4,https://www.forexfactory.com/attachment/file/1952209?d=1466054824,3287,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
Chifbaw_Oscillator~,mq4,https://www.forexfactory.com/attachment/file/1952210?d=1466054830,3613,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
cracked_Mega_Fx,ex4,https://www.forexfactory.com/attachment/file/1952211?d=1466054836,3855,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
Demand_Index,ex4,https://www.forexfactory.com/attachment/file/1952212?d=1466054842,3683,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
Demand_Index,mq4,https://www.forexfactory.com/attachment/file/1952213?d=1466054848,3949,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
Divergence,ex4,https://www.forexfactory.com/attachment/file/1952214?d=1466054855,3846,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
Divergence,mq4,https://www.forexfactory.com/attachment/file/1952215?d=1466054861,4134,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
divergenceviewer_ad,ex4,https://www.forexfactory.com/attachment/file/1952216?d=1466054867,3734,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
divergenceviewer_ad,mq4,https://www.forexfactory.com/attachment/file/1952217?d=1466054873,4255,"Jun 16, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8982373#post8982373,3
! BuySell_line_V14,ex4,https://www.forexfactory.com/attachment/file/1953156?d=1466124967,4996,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
! BuySell_line_V15,ex4,https://www.forexfactory.com/attachment/file/1953157?d=1466124974,6321,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
!XPS PRICE,ex4,https://www.forexfactory.com/attachment/file/1953158?d=1466124981,3498,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
!ZZ_v2-1,ex4,https://www.forexfactory.com/attachment/file/1953159?d=1466124988,3342,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
!ZZ_v2-1,mq4,https://www.forexfactory.com/attachment/file/1953160?d=1466124994,3515,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
### Prezzo v1,ex4,https://www.forexfactory.com/attachment/file/1953161?d=1466125000,3204,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
### Prezzo v1,mq4,https://www.forexfactory.com/attachment/file/1953162?d=1466125006,3536,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
#Kino_Monitor_v3,ex4,https://www.forexfactory.com/attachment/file/1953163?d=1466125013,3527,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
#Signal Bars 12 ff v1 nmc,ex4,https://www.forexfactory.com/attachment/file/1953164?d=1466125022,4109,"Jun 17, 2016 6:57am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984606#post8984606,4
^X_Fibo,ex4,https://www.forexfactory.com/attachment/file/1953167?d=1466125108,3636,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
^X_Fibo,mq4,https://www.forexfactory.com/attachment/file/1953168?d=1466125115,3867,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
__MadroGoldenFilter,ex4,https://www.forexfactory.com/attachment/file/1953169?d=1466125121,3197,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
__MadroGoldenFilter,mq4,https://www.forexfactory.com/attachment/file/1953170?d=1466125128,3418,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
0_-_Weekly__Open_y_Targets,ex4,https://www.forexfactory.com/attachment/file/1953171?d=1466125135,3314,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
0_-_Weekly__Open_y_Targets,mq4,https://www.forexfactory.com/attachment/file/1953172?d=1466125142,3583,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
0_-_Weekly_Open,ex4,https://www.forexfactory.com/attachment/file/1953173?d=1466125150,2883,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
0_-_Weekly_Open,mq4,https://www.forexfactory.com/attachment/file/1953174?d=1466125157,3141,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
0-0-TANGO,ex4,https://www.forexfactory.com/attachment/file/1953175?d=1466125163,3132,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
01-SB_3-Candle-Chart,mq4,https://www.forexfactory.com/attachment/file/1953176?d=1466125170,3735,"Jun 17, 2016 6:59am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8984608#post8984608,5
1BObbsqueeze,ex4,https://www.forexfactory.com/attachment/file/1953865?d=1466205605,2936,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
1BObbsqueeze,mq4,https://www.forexfactory.com/attachment/file/1953866?d=1466205611,3224,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
1x5 warning systemNoReDraw,ex4,https://www.forexfactory.com/attachment/file/1953867?d=1466205619,3292,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
1x5 warning systemNoReDraw,mq4,https://www.forexfactory.com/attachment/file/1953868?d=1466205625,3575,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
2x5 MA CROSS WITH SOUND,ex4,https://www.forexfactory.com/attachment/file/1953869?d=1466205632,3164,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
2x5 MA CROSS WITH SOUND,mq4,https://www.forexfactory.com/attachment/file/1953870?d=1466205638,3414,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
4PMA,ex4,https://www.forexfactory.com/attachment/file/1953871?d=1466205646,2854,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
4PMA,mq4,https://www.forexfactory.com/attachment/file/1953872?d=1466205655,3131,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
106 market info V_31,ex4,https://www.forexfactory.com/attachment/file/1953873?d=1466205662,3218,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
106B1H dummy lights 1028,ex4,https://www.forexfactory.com/attachment/file/1953875?d=1466205668,2981,"Jun 18, 2016 5:22am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986449#post8986449,6
107 LINE OF ZERO,ex4,https://www.forexfactory.com/attachment/file/1953876?d=1466205810,3411,"Jun 18, 2016 5:36am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986457#post8986457,7
107 TDMTL_ALERT V13,ex4,https://www.forexfactory.com/attachment/file/1953877?d=1466205818,3168,"Jun 18, 2016 5:36am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986457#post8986457,7
107_323STO_wTS_ 5_15_HT ALERT,ex4,https://www.forexfactory.com/attachment/file/1953878?d=1466205826,3029,"Jun 18, 2016 5:36am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986457#post8986457,7
107_323STO_wTS_ HT ALERT,ex4,https://www.forexfactory.com/attachment/file/1953879?d=1466205834,2916,"Jun 18, 2016 5:36am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986457#post8986457,7
107_323STO_wTS_ HT ALERT_1M,ex4,https://www.forexfactory.com/attachment/file/1953971?d=1466226720,2814,"Jun 18, 2016 11:12am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986589#post8986589,8
107_323STO_wTS_ HT ALERT_5M,ex4,https://www.forexfactory.com/attachment/file/1953972?d=1466226728,2840,"Jun 18, 2016 11:12am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986589#post8986589,8
107_323STO_wTS_ HT ALERT_15M,ex4,https://www.forexfactory.com/attachment/file/1953973?d=1466226736,2818,"Jun 18, 2016 11:12am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986589#post8986589,8
109_326STO_wTS_ HT ALERT,ex4,https://www.forexfactory.com/attachment/file/1953974?d=1466226744,2836,"Jun 18, 2016 11:12am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986589#post8986589,8
11_SupDem,ex4,https://www.forexfactory.com/attachment/file/1953975?d=1466226752,3075,"Jun 18, 2016 11:12am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986589#post8986589,8
Accelerator,mq4,https://www.forexfactory.com/attachment/file/1953976?d=1466226758,2939,"Jun 18, 2016 11:12am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986589#post8986589,8
aefi,ex4,https://www.forexfactory.com/attachment/file/1953977?d=1466226861,2780,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
AllAverages_v40 600+,ex4,https://www.forexfactory.com/attachment/file/1953978?d=1466226870,2888,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
AllAverages_v40 600+,mq4,https://www.forexfactory.com/attachment/file/1953979?d=1466226878,3163,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
AllFramesTrend,ex4,https://www.forexfactory.com/attachment/file/1953980?d=1466226884,3242,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
AllFramesTrend,mq4,https://www.forexfactory.com/attachment/file/1953981?d=1466226891,3628,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
Alligator,ex4,https://www.forexfactory.com/attachment/file/1953982?d=1466226897,2580,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
Alligator,mq4,https://www.forexfactory.com/attachment/file/1953983?d=1466226903,2696,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
AltrTrend_Signal_v2_2,ex4,https://www.forexfactory.com/attachment/file/1953984?d=1466226910,3164,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
AltrTrend_Signal_v2_2,mq4,https://www.forexfactory.com/attachment/file/1953985?d=1466226916,3535,"Jun 18, 2016 11:15am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986590#post8986590,9
Accumulation,mq4,https://www.forexfactory.com/attachment/file/1953986?d=1466226979,3003,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
AMA,mq4,https://www.forexfactory.com/attachment/file/1953987?d=1466226986,2750,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
ATeam-3ZigzagLevel,ex4,https://www.forexfactory.com/attachment/file/1953988?d=1466226993,2770,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
ATeam-3ZigzagLevel,mq4,https://www.forexfactory.com/attachment/file/1953989?d=1466226999,2942,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
ATR,ex4,https://www.forexfactory.com/attachment/file/1953990?d=1466227005,2510,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
ATR,mq4,https://www.forexfactory.com/attachment/file/1953991?d=1466227011,2666,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
atr_3lwma,ex4,https://www.forexfactory.com/attachment/file/1953992?d=1466227018,2677,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
atr_3lwma,mq4,https://www.forexfactory.com/attachment/file/1953993?d=1466227024,2807,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
Auto_Sessions v 10,ex4,https://www.forexfactory.com/attachment/file/1953994?d=1466227031,2796,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
Auto_Sessions v 10,mq4,https://www.forexfactory.com/attachment/file/1953995?d=1466227037,3020,"Jun 18, 2016 11:18am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986594#post8986594,10
Auto_Sessions_v_18,ex4,https://www.forexfactory.com/attachment/file/1953996?d=1466227207,2846,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
Auto_Sessions_v_18,mq4,https://www.forexfactory.com/attachment/file/1953997?d=1466227213,3023,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
AutoDayFibs,ex4,https://www.forexfactory.com/attachment/file/1953998?d=1466227220,2802,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
AutoDayFibs,mq4,https://www.forexfactory.com/attachment/file/1953999?d=1466227226,3026,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
AutoEnvelope,mq4,https://www.forexfactory.com/attachment/file/1954000?d=1466227233,2830,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
AutoFibAutoTrend,mq4,https://www.forexfactory.com/attachment/file/1954001?d=1466227239,3686,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
Auto-Pivot_Plotter_Weekly_V2__1,ex4,https://www.forexfactory.com/attachment/file/1954002?d=1466227247,2776,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
Auto-Pivot_Plotter_Weekly_V2__1,mq4,https://www.forexfactory.com/attachment/file/1954003?d=1466227253,2970,"Jun 18, 2016 11:23am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986596#post8986596,11
Awesome,ex4,https://www.forexfactory.com/attachment/file/1954005?d=1466227501,2457,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
Awesome,mq4,https://www.forexfactory.com/attachment/file/1954006?d=1466227507,2593,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
b_Regression_Analysis,mq4,https://www.forexfactory.com/attachment/file/1954007?d=1466227514,3037,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
Bands,ex4,https://www.forexfactory.com/attachment/file/1954009?d=1466227520,2414,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
Bands,mq4,https://www.forexfactory.com/attachment/file/1954011?d=1466227527,2579,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
BBANDS~1,ex4,https://www.forexfactory.com/attachment/file/1954013?d=1466227533,2546,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
BBB,ex4,https://www.forexfactory.com/attachment/file/1954015?d=1466227541,2595,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
BB-Bandwidth,ex4,https://www.forexfactory.com/attachment/file/1954016?d=1466227547,2606,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
BB-Bandwidth-Decimal,ex4,https://www.forexfactory.com/attachment/file/1954017?d=1466227553,2652,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
BB-Decimal,ex4,https://www.forexfactory.com/attachment/file/1954018?d=1466227560,2552,"Jun 18, 2016 11:28am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986601#post8986601,12
BB-Percentage-Decimal,ex4,https://www.forexfactory.com/attachment/file/1954025?d=1466227745,2577,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
bbsqueeze_dark[1],mq4,https://www.forexfactory.com/attachment/file/1954026?d=1466227751,2693,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
b-clock_modified,ex4,https://www.forexfactory.com/attachment/file/1954027?d=1466227757,2627,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
b-clock_modified,mq4,https://www.forexfactory.com/attachment/file/1954028?d=1466227763,2826,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
Bears,ex4,https://www.forexfactory.com/attachment/file/1954029?d=1466227769,2379,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
Bears,mq4,https://www.forexfactory.com/attachment/file/1954030?d=1466227775,2583,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
Beginner,ex4,https://www.forexfactory.com/attachment/file/1954031?d=1466227781,2552,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
Beginner,mq4,https://www.forexfactory.com/attachment/file/1954032?d=1466227787,2802,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
BetterVolume 15 Alerts nmc,ex4,https://www.forexfactory.com/attachment/file/1954033?d=1466227794,2989,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
BetterVolume,ex4,https://www.forexfactory.com/attachment/file/1954034?d=1466227801,2675,"Jun 18, 2016 11:31am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986604#post8986604,13
BLines_Profi_en,ex4,https://www.forexfactory.com/attachment/file/1954036?d=1466228616,2667,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
BLines_Profi_en,mq4,https://www.forexfactory.com/attachment/file/1954037?d=1466228623,2887,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
BrainTrend1Sig,ex4,https://www.forexfactory.com/attachment/file/1954038?d=1466228629,2709,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
BrainTrend1Sig,mq4,https://www.forexfactory.com/attachment/file/1954039?d=1466228635,3021,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
Break the Range Bound,mq4,https://www.forexfactory.com/attachment/file/1954040?d=1466228641,3481,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
breakout,ex4,https://www.forexfactory.com/attachment/file/1954041?d=1466228647,3374,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
BreakOutBoxesV121,ex4,https://www.forexfactory.com/attachment/file/1954042?d=1466228655,3593,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
BreakThrough_11,ex4,https://www.forexfactory.com/attachment/file/1954043?d=1466228662,3061,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
Brooky_Psar_Levels,mq4,https://www.forexfactory.com/attachment/file/1954044?d=1466228668,2960,"Jun 18, 2016 11:46am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986617#post8986617,14
Bulls,ex4,https://www.forexfactory.com/attachment/file/1954046?d=1466228872,2454,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
Bulls,mq4,https://www.forexfactory.com/attachment/file/1954047?d=1466228878,2552,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
camarilladt7v1,mq4,https://www.forexfactory.com/attachment/file/1954048?d=1466228886,2770,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
Candle Time & Spread,ex4,https://www.forexfactory.com/attachment/file/1954049?d=1466228893,2843,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
Candle Time & Spread,mq4,https://www.forexfactory.com/attachment/file/1954050?d=1466228899,3014,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
Candle_Code,ex4,https://www.forexfactory.com/attachment/file/1954051?d=1466228905,2695,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
Candle_Signal,ex4,https://www.forexfactory.com/attachment/file/1954052?d=1466228912,3144,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
Candle_Signal,mq4,https://www.forexfactory.com/attachment/file/1954053?d=1466228918,3455,"Jun 18, 2016 11:49am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986620#post8986620,15
CandleCountdown,ex4,https://www.forexfactory.com/attachment/file/1954054?d=1466228976,2811,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CandleStop,ex4,https://www.forexfactory.com/attachment/file/1954055?d=1466228983,2576,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CandleStop,mq4,https://www.forexfactory.com/attachment/file/1954056?d=1466228989,2777,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CandleTime,ex4,https://www.forexfactory.com/attachment/file/1954057?d=1466228995,2528,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CandleTime,mq4,https://www.forexfactory.com/attachment/file/1954058?d=1466229001,2782,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CCI,ex4,https://www.forexfactory.com/attachment/file/1954059?d=1466229008,2306,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CCI,mq4,https://www.forexfactory.com/attachment/file/1954060?d=1466229014,2471,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CCI_CustomCandles,ex4,https://www.forexfactory.com/attachment/file/1954061?d=1466229021,2504,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CCI_CustomCandles,mq4,https://www.forexfactory.com/attachment/file/1954062?d=1466229027,2770,"Jun 18, 2016 11:50am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986622#post8986622,16
CCI_Woodies_Paterns_v1,ex4,https://www.forexfactory.com/attachment/file/1954065?d=1466229064,2572,"Jun 18, 2016 11:52am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986623#post8986623,17
CCI_Woodies_Paterns_v1,mq4,https://www.forexfactory.com/attachment/file/1954066?d=1466229072,2821,"Jun 18, 2016 11:52am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986623#post8986623,17
Chaos Semafor - 3_Mod,ex4,https://www.forexfactory.com/attachment/file/1954067?d=1466229078,2666,"Jun 18, 2016 11:52am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986623#post8986623,17
Chin_Breakout_Alert,ex4,https://www.forexfactory.com/attachment/file/1954068?d=1466229085,2637,"Jun 18, 2016 11:52am",Indicator Bank,Platform Tech,https://www.forexfactory.com/thread/post/8986623#post8986623,17
